reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOERmrdkx7CyJu_uFHITp0Wsxv7JNr_2_FsHCxo0fUN55emZ_2KkaMbFf7-7Ry4lOLkIiD_5fQelAu0mWbw,Sahil Gamit,https://play-lh.googleusercontent.com/a/AATXAJxf5dxLo_7vAhnHQc-5D0wUfKnl91d4WYUk7VSq=mo,Nice app,5,0,,2022-03-26 09:09:16,,
gp:AOqpTOEXF_Cyg5M31lIWuWLcPqIrCKt8x9VloGgAF4nm2e4ezKuPDQGRES6JY7xKUr9_yC5fH7_INlU88O10xwU,Cynthia Khumalo,https://play-lh.googleusercontent.com/a/AATXAJzQ0yNhjcNRQMK1JhQzJ9IRYAK4Ehu2ShvniGch=mo,it is nice,5,0,,2022-03-26 08:55:24,,
gp:AOqpTOH0IRFze9LsVy6jWj3qMIWJYaunFZsk32_PwYz7CvrS6zDmpMNwftBhhngVcnlOVuXLkR1oRLj53Aj_WgY,TEACHING POINT,https://play-lh.googleusercontent.com/a-/AOh14GhqDa8iACm7sRIjf9tFsyzvkZGqlnSMn1WhxmG-gA,Nice,5,0,,2022-03-26 08:52:25,,
gp:AOqpTOHVPFrtTlNxsSB5LwF5ELg_RaNgJD7vwdhrv0-Ag34EHNIsT-q9qxpqEw5M0H6MWJ3lM0yVP7rXuANh0Nk,Pinchezz Muturi,https://play-lh.googleusercontent.com/a/AATXAJx4CcdNLeO8PXAv9L1sCH8LI0A90_8vFam4kFp2=mo,Its really good app,5,0,,2022-03-26 08:46:01,,
gp:AOqpTOH5dTcDrG498JOI-mP4BX1vv74g8ODpoOY54wyKtVO7jO7IzPGmu6F7VxJw_1h7jymekyAvisIv03aQyLE,ziyanda ndaba,https://play-lh.googleusercontent.com/a/AATXAJxYjweCGGgymj8qU_JLcYjgeDhNdDpo3VtL7bLV=mo,Wonderful app 😎😎😁😁😁😁😀,5,0,8.20.0 build 12 40171,2022-03-26 08:40:55,,
gp:AOqpTOGmAiF64cbfGZQ5wqdXSBZH53Gk_6MyR_PWA6eRm4cbDc1xsbRbbvQK0u6kk6cIHf-WjXL1SwdaDDyGny8,Pragnesh sosa,https://play-lh.googleusercontent.com/a-/AOh14GjvxEFH3_T0vMh5NXuL-NzvBk6RDtwNrkIQ49omGA,Awesome,5,0,7.93.1 build 31 35363,2022-03-26 08:38:17,,
gp:AOqpTOHLbHuA7dO3BbGpknGEQ-kfyjODKI6o-SSkVzP17jWaw-lRwhCRk6ueVNxbgGXRFnow0vGprd4f0uz70xE,2B3 Vamsi sri,https://play-lh.googleusercontent.com/a-/AOh14GgSPl3u-Ps0VUH1Ah01YF4rxuIhs18gnlyTGlpnCg,Good .,3,0,8.1.0 build 9 40014,2022-03-26 08:31:00,,
gp:AOqpTOEGwmEQIm8mEfn4ELb9d8N0IoFEPpKCPq1LaPf0vQMW1mG7LCo1MkSUtJ9Twh2Fp7G1WVFOj1DM47JggQw,wambua ndana,https://play-lh.googleusercontent.com/a-/AOh14GiqVbeIwUAK_VlEnXHvjlpqJx_bRwyRS4WTDXaInQ,Good,5,0,7.108.0 build 10 35506,2022-03-26 08:30:31,,
gp:AOqpTOHZuCWQ1U8tJI-kBqZXIjtMQtHRR0jeqL_eMtpqxqNh-U5yF9cua62HAl1sDwxoLccr7seD3lOTmW6sAag,Nathari Raju,https://play-lh.googleusercontent.com/a-/AOh14GiFkCR6MlFJuN9lt8bGJcE3_n08S7i8V5gs5jQAlA,Superb,5,0,,2022-03-26 08:27:18,,
gp:AOqpTOHihttpEmACw0XFm-7g49V_qA_vzrWGJb0MkFyQwhzX0PKQIeDo0eimhoHcjvmP4Mk-03aupbOh6v5tAc8,Maryam Chaudhary,https://play-lh.googleusercontent.com/a/AATXAJwDcDBhpB20sDNwaHMSgePrh43IDVO_MoztPfOJ=mo,Some series are not available otherwise overall it's an entertaining app.,5,0,,2022-03-26 08:24:14,,
gp:AOqpTOG__Pxj9cIR-pNxwAxUl0AEcsFnbmpujyWaNd11Vdi3h2yKxJpeFBYlmdrj-PZm130yrtO1fDgTMun1nhc,asenia Junior,https://play-lh.googleusercontent.com/a-/AOh14Ggu_tCltZZEM04I1pxpTd1bYsmRMGHfKPCWTif0,Nice,5,0,8.5.0 build 14 40044,2022-03-26 08:12:08,,
gp:AOqpTOFqhFRM220XN2xJqg1r74AthL9JuWOt1BkwrvZ0MEfAsnr1xFq9GEcMb1wHHRWGrOpdMGfJDVeBBsYFlaM,faheem gafoor,https://play-lh.googleusercontent.com/a/AATXAJxBz3TES06TwfwJqcIcMa4mwSfIkXyirqKvKM4n=mo,The Netflix app is not working in my phone (One plus 8 pro). Earlier it was in working condition. Please help me to solve this issue,2,0,8.22.1 build 22 40193,2022-03-26 08:11:27,,
gp:AOqpTOEjanBll5oOOMJK9adF0KSv1HtLeQ6bVHOVikJ5uiEfWG0hwdjwwfjnWXtgCizLIilLOCIncXGKrARYNyI,Becky Onyancha,https://play-lh.googleusercontent.com/a-/AOh14Git5K4VfNHOchvCNvsYMgFKUv_w5y91ecb4MO-U,Okay it's nice,4,0,8.11.1 build 12 40101,2022-03-26 08:03:52,,
gp:AOqpTOHLkKsXPfveaLDukU6tBn-IHmVOT68BIv8hcrGj3OhQA8g2lUInh1uWV5PRpLQID3uUlYRae1Ty-3vAR2w,Junel Dumaog,https://play-lh.googleusercontent.com/a/AATXAJy610KgLS2RGMunl1Q7d_ZWcCA4gRZPrU7aafTA=mo,Its very amazing,5,0,,2022-03-26 08:02:09,,
gp:AOqpTOEC2qIlbNHE6ht4nfB8T0Q2VV04DpjKjLOcYxE0t77xOPMdOoo6ZU92CgWAqoTeHKHag_VDJAqDyfvx9fA,Mason Hodgkinson,https://play-lh.googleusercontent.com/a/AATXAJzB14YC7sY4CUbKw1a7zHyg6W4WycZc86qlbGZ9=mo,Good,1,0,8.10.0 build 11 40089,2022-03-26 07:51:21,,
gp:AOqpTOE-GKP58xhZQLdMleAFLV-4DUzUJANiasuDSjuRh92zoc-qXuj7NteEUq9n60qDXVEi3dxBcBCHqOl-2D8,Franchesca Diaz,https://play-lh.googleusercontent.com/a-/AOh14GiJDz7GSnpEUzp-J_s7JWGBf9U5K3ohjHZAfGv5,i really liked it ever since but i siggest that can u add Doom at your service it's korean drama i really liked it!!,5,0,8.22.1 build 22 40193,2022-03-26 07:51:06,,
gp:AOqpTOFWBHE0hAA43kS6VXCj6bc6Zzy4aP4mWy_o1JmHsV5gxH86vz0OwubCO7oOXvqhckAfBtaKKqFUgfQQqnA,Pheak Heng,https://play-lh.googleusercontent.com/a-/AOh14GjFEVPooTnZ6TIiSKYJPlyxhoCKh6P3w_w_-3E,Good Good,5,0,8.16.0 build 6 40141,2022-03-26 07:43:04,,
gp:AOqpTOEBklqF8cbNPU5erPojSYAEO0vsya9eP7Q0Jydxs1RUMFhQ-pRYAh4RpUns8OPwqk-NpkAazbp8XYB70ng,Karthik Muneeshwaran,https://play-lh.googleusercontent.com/a/AATXAJyBLImVeaOBRB9UhEklOpzREP2ongAHR3cpeQrRog=mo,Good.,4,0,,2022-03-26 07:34:17,,
gp:AOqpTOE9Yl3zK5STN0s67_ne8kAC4j21bXUXS5AjhMTEbqrFSevfCD8W_gqpyZrj0T8DD2UHKQwgzBKKCRanTQo,ahmad ali,https://play-lh.googleusercontent.com/a/AATXAJxTw_w2GE0wUrTRpksnOEuHwRDBszXfalPbPaa7=mo,This app is so amazing I like this app please install and Watch 😀😌,5,0,,2022-03-26 07:32:36,,
gp:AOqpTOGNLdgxGLry2-IGMTY9s6ipO15YekDE15Aewa8wxRntQN4vx3k7bXOe4eHuOeesfSkrU32mGh_tyMueI_U,The OUTERBLAQX,https://play-lh.googleusercontent.com/a-/AOh14GiWYRqz6zwKlxY5xdtlvJtR2G6xw7RfVByJdblq,Looove this app you guys should use it for your movies download and countinue to enjoy 😍🤩😍,5,0,,2022-03-26 07:27:25,,
gp:AOqpTOGKPC6X7tebTkzOW6bavSEfQiyNKHJ_lx53Rangmy-YWRxMzexltY_YvF_pljNMp1jpQw5aIa-Qq4Vh6MA,DOWNTECH KRISH,https://play-lh.googleusercontent.com/a-/AOh14GgcV7a8f2-mj4d633JCAZfz6jCWE8O9gm6E7kLjBA,Amazing!,5,0,8.22.1 build 22 40193,2022-03-26 07:17:05,,
gp:AOqpTOHoZezvoBqk0dWysqFnE4_pOx2c5SfzWw9wolvmGn7wT7wxU0i180QjpHQUOhRcCc7AMw9UtSYhNeFa8YM,James Otieno,https://play-lh.googleusercontent.com/a/AATXAJxQHgoXwwGKZ_VUSqn-Zf0JiGqjrOwPPPmJ98sv=mo,Great,4,0,8.22.1 build 22 40193,2022-03-26 07:16:50,,
gp:AOqpTOHSO-lUGxzYFRv2dFDjQ5T0LLOyrCoE750oFoL5OFmHP1zS2DLAnYZe3r0gpscl_-3J_nBjxSRuLVYXfrk,Nomonde Ndimande,https://play-lh.googleusercontent.com/a/AATXAJyOG0DfPMphZDwvlCPdwUJaqy9Ayq5hH3K5lR1r=mo,I love it,5,0,8.22.1 build 22 40193,2022-03-26 07:16:14,,
gp:AOqpTOFc7s_0zsACwwknfdQgNSQ0beHqnOum0Ki1i2OmN0CWnrHjQFlU_q_0VhYYPrlDXK5H7ffFRt4bA5cLYn8,Capella Yuna,https://play-lh.googleusercontent.com/a/AATXAJwfeu7VnkeRtQycIxP6GjxbL71rjjGNEAPC9FXN=mo,"I don't know what's wrong with this apps. This afternoon I wanted to watch movie on Netflix but suddenly It said there's problem with the apps. I did clear cache, rebooted my phone, rebooted my wifi too and I did many ways but whenever I click title, it keep the same thing, black screen and just ""Loading....."". Please fix this problem immediately!!! I really love watching movie on Netflix.",1,0,8.22.1 build 22 40193,2022-03-26 07:07:31,,
gp:AOqpTOFEQ5syXPF6xZaR3KZ2h8ssBFpV1NGxizg-L1aB2SrgPe_ym-xP5JSY2zTETVOwLG0V__TMzv0XyzEEpVA,Bi Mo,https://play-lh.googleusercontent.com/a/AATXAJypkUGuI7FuCf3bdvdXA7RTOXUJZ2TL03mmfDR5=mo,Wow,5,0,7.116.1 build 7 35568,2022-03-26 07:06:44,,
gp:AOqpTOH7nje9CJEYsbkS0q72Q5xMr_UfeoKG98Gcm8ne7gkOd_I_r2C7jBA-K1a0QPmCf3Xfy_1OVW6PGOIiCLQ,Ovidiu Iab,https://play-lh.googleusercontent.com/a-/AOh14Gi_Ohowbmli0ejBX91q8KRKOspgngl_gpyne0I_ek0,The app remains stuck at Netflix logo and it won't start at all . It is a fix for mobile phone of the app or it will come some updates to resolve this issue ? Thank you,2,1,8.22.1 build 22 40193,2022-03-26 07:04:08,,
gp:AOqpTOHaixA2X-kCRb5FkweYjAKHdXEDYHibyubGqHYWTl2DR_CJKFB83RhGmqL75M4Cdi8EhoNpxQ7N-QBiL78,Habib Ibrahim,https://play-lh.googleusercontent.com/a-/AOh14GgwS8kFOuBVmhmtLWr9In1YCQ-jKkf7EsplS3cEGQ,Love it,5,0,,2022-03-26 07:00:28,,
gp:AOqpTOG2jpPA9A3ntgaJtyWr-m6r6Yn0Dq5vk1eZLEyq9Vi2rw-CoqtIZJy-TU-hSErjF6qfk-gaqNEjvq5UD6g,Ramesh Poojari,https://play-lh.googleusercontent.com/a/AATXAJzMoQgvSRqBvIg-2wyyM9BnABGb-tqrqmgETuUX=mo,Good,5,0,8.22.1 build 22 40193,2022-03-26 06:56:24,,
gp:AOqpTOHcbgfQgnwPI8dNJiGlHCu9UF-96xAb982yQoRwrH_yrld2vIoU76LXQNPzt2TkLp8lhUrH_iWJ-B4YdL0,Richa Kothari,https://play-lh.googleusercontent.com/a-/AOh14Gjo6JC0qwecGidrrR9ha8i_UAEL6B9cY3GjCYsX-4M,Good,5,0,8.22.1 build 22 40193,2022-03-26 06:49:38,,
gp:AOqpTOGbYJkiIgTzIjpsDN58tkRdf1lEyCHpCUoYrrwR7k3YzR4I4JB1yVfOKH9PJidrcnutF8BmrZhhneo3Zqc,Aftab Kabbur,https://play-lh.googleusercontent.com/a/AATXAJwVJwOgicPhQxJ9LbC2oT3vY4OtQQPwkU_ra3Ca=mo,Good job,5,0,,2022-03-26 06:45:23,,
gp:AOqpTOGMCdriu_fj3Rq98xj85N1sDvaYBMB3zVoxzz04AVRoaDQl2b0Nz164-Zr8DglwcdOo_G2JMrYcXjiIot8,Precious Dube,https://play-lh.googleusercontent.com/a/AATXAJx3w4HlA1HYr_TVRqCNCdWIbW584wuCdi3vnRf1=mo,Excellent,5,0,8.20.0 build 12 40171,2022-03-26 06:42:02,,
gp:AOqpTOEdaNNNqo_aNEoICphCl8Xk-FlLw-n1O7BYTvN35SN9_SfTPUIXT0GFYS4rIxTS5gJ_fMRVm-62F93yrxM,Tejas Singh Charan,https://play-lh.googleusercontent.com/a-/AOh14GjVEh2kVgaERdf9nfjpvJSc8qplDHJFCL03YlAy,I really loved this OTT platform it has wide range of entertainment and i also admit that it is the best OTT platform available in India but it's interface during watching a series is the worst.I can't watch the list of episodes without clicking the episodes button. Please try to adopt the interface of Disney+ during watching a series or movie. I think you understood. :),4,0,8.22.1 build 22 40193,2022-03-26 06:41:32,,
gp:AOqpTOFh4CYlEN0BMP2CZwAIHAFIKF5hcka8V8or84NN-tQpO7ZwNaqbtbF0zWpyp2FGL9foIr2cdfHEKZq_Ng0,User 1234,https://play-lh.googleusercontent.com/a/AATXAJxsaot9rWH8ul_IA4pDAbdA-6pgCduEVcNUAluO=mo,Obsessed like every other GENZ teenager,5,0,,2022-03-26 06:36:27,,
gp:AOqpTOE3-iZxMkjmycfNL7MdivuMOsJ0mSk_iqJYI2R35Tkc5FpsdvjlMseD0hGMahenFAl5V_7mu5YlTgwiAzc,ALVIN MUSAU,https://play-lh.googleusercontent.com/a/AATXAJydq9pDUxgZ7K9AVNKtoOJgvaqy_A16zvJ3nXvw=mo,very good,5,0,8.22.1 build 22 40193,2022-03-26 06:35:29,,
gp:AOqpTOGLITDahY-9IN2OQN7TtvhayMeglx47HnVfwbs1VcWJtTKyoHvC6QDc4gyRTToZHPbhW6nZEXsJQnNjrI4,Stephanie Johnson,https://play-lh.googleusercontent.com/a/AATXAJwYCepQKLwF1ITiUYKqFSh_UHiRFnUO3ZkSnSBe=mo,My children and I love to snuggle and watch.this app for quality time with each other,5,0,8.22.1 build 22 40193,2022-03-26 06:32:43,,
gp:AOqpTOFCczhF9DH6akOxrVodye1G75ZHr-JLx7jw8-kdT2usL1cFB1U2k1FzEGXtV1ujLbFcX7uyvFNRfCTNiwY,Funmilayo Olaabidakun,https://play-lh.googleusercontent.com/a/AATXAJyIlUQs300K-fDzmwLMnEG08qKf4oyAxLLhcdWy=mo,"It is very wonderful, I love it.",5,0,8.11.1 build 12 40101,2022-03-26 06:32:31,,
gp:AOqpTOFqToX4O3E3v9YIL9gz0dnixtG5jE_qa3USR-Bid9kuB-ehcSB2RTcQcIGCGNrdYGJ1GG8B0POPMj0Wlcc,shobha Jain,https://play-lh.googleusercontent.com/a-/AOh14GidPXJ7014Mf8EnIlYdpDchYVhl2B3peueJeeAieg,Best app,5,0,,2022-03-26 06:26:06,,
gp:AOqpTOGdBjEmoTa9VgGmHSFK39NOTk0XGo2fFmG06tHr0-B6jJvH5_EgZRRJQB-K_SxXjOV2HLR9zKBgJnoW1Yk,Hamdani Jemedari,https://play-lh.googleusercontent.com/a-/AOh14GjMvsvR53NhWKPMWYjpDJvVs_NGmF_t5UETdL1Wcw,Good,5,0,,2022-03-26 06:06:12,,
gp:AOqpTOE_90Hvk51FoAqwe0q4vPQ42trdW3CctX4kYcq1YjGPHoo2jMcjogV7nJdE8qKPHHn3cbQd88wE0Olsyak,saqib naveed,https://play-lh.googleusercontent.com/a/AATXAJyp0gdmzncVKoBJgKDwAofg0SzVONMtcm1StSsL=mo,Nice,5,0,,2022-03-26 06:02:07,,
gp:AOqpTOH0Ln83fsm8iXLugKCrh2bsR5WP-SX065EEbdh2zvVtTDqyGToDkNm-jfDHXAptQl7FIyeAyByjxjo1bO4,Sunny Shah,https://play-lh.googleusercontent.com/a/AATXAJzcieoVX3hNcbSeUD7k6yHvGv2TB4Gxc42ASeIe=mo,"Not loading on my OnePlus 8t , please help",1,0,8.22.1 build 22 40193,2022-03-26 05:45:14,,
gp:AOqpTOGYwQtPqBY7Y7gNEWJi11U-fg0fuOL9XZhxKqz7gpDPLDK-7EgHPu00qqOvdjoNXg3KgTcpmCzZmFN0_PE,Romina Hatchuell,https://play-lh.googleusercontent.com/a-/AOh14Gg7dlvBtwgQnAwJ1Mx_d7MgBFFFgv7tAeIvAXXciQ,Netflix is overall an amazing app for all types of shows but what really bugs me is when there's a different language in a show the English subtitles are always wrong or the opposite what the person is actually saying please fix this Netflix xxx <3,4,0,8.11.1 build 12 40101,2022-03-26 05:43:46,,
gp:AOqpTOHoqQC1yEvFwU0KeTcq9LLv4mPP__S8HQdWcZSlEEdaRr92qwYanFTTh6x-96UCwtP3q1YgTOCrFe_6FRA,Teresa Knight,https://play-lh.googleusercontent.com/a/AATXAJy8iwLeR-Pci80Ekw8auU392p1Vg3EDhV7hApsw=mo,Love ir,5,0,8.11.1 build 12 40101,2022-03-26 05:42:13,,
gp:AOqpTOH4kp2tra-A7CO4TxuExJYonbdDc1NXGY5V7QzkUmRFVKCsCFNcyWuLqEUaJ2ofCFxWiugB_pMAASiZ3Os,N N S exotic,https://play-lh.googleusercontent.com/a-/AOh14GjHPMFEpq5dgM9wPw4sTNXyZz78M0dfNhWam_mctv8,Love it,5,0,6.15.0 build 31503,2022-03-26 05:38:03,,
gp:AOqpTOGeoWT7mSIgK4znDEqzBfoUljtHQawYEM9sBEkC1sGuCkgyVodBgFop6ti9zVbvLpn5apumU6Jqub9LkNY,Inteham Akhondo,https://play-lh.googleusercontent.com/a/AATXAJw4gsIkP8kw9l88EPxE3r_5LTQqNKIDqleI8Es3=mo,Nice 👍 app,5,0,8.22.1 build 22 40193,2022-03-26 05:36:27,,
gp:AOqpTOHNembT__-_61-PiJTG3767XrA8nMHMF1Ify-XZt_vuPXzwvqEJ74NAeXyHtkFByRvyxxo2glMFcLitrig,RT Playz,https://play-lh.googleusercontent.com/a-/AOh14GgmuwSmssIhJwLnQbpD1Vb3Djk4gcLmRGxzeAud,I love naruto,5,0,8.22.1 build 22 40193,2022-03-26 05:34:26,,
gp:AOqpTOEZklYiHNlHiu2KdtH-lmYSCo855b4dyyxVrUGsEdbCuiBMV9RU_NQtur4oJb7qUeqfmyIhFa7yJ3HTREA,Michael Spitsbaard,https://play-lh.googleusercontent.com/a/AATXAJzkYasb6CldhiWRhlaYMV7sFjwziu-Nw30TdCLN=mo,Best thing I've downloaded,5,0,8.22.1 build 22 40193,2022-03-26 05:31:07,,
gp:AOqpTOEYUZept7Nu61UEGSkxA4fuDgJX7rsXHSivPB1EQLKc8Pmm5X_uwvOEwRyqoYBGTRVqB1LPNDnQfquMdNI,105_D_Ayush Tiwari,https://play-lh.googleusercontent.com/a/AATXAJxXIjeaIuylxy7u6pGajVSbXDcKCNAOaq2McVD0=mo,I don't know what is happening but I can't see my shows properly. When I try to see the shows it shows glitches between the show. Take it seriously and solve them.,1,0,,2022-03-26 05:27:58,,
gp:AOqpTOF74NAda6o_LIIc_WsPr_S9qU-irHbJbf-ROQHXohemXDLpkQ1_4wRCtzJ2hAcvlPpA_YJYXgvtvVHttCs,Power nitro,https://play-lh.googleusercontent.com/a-/AOh14Gj_44U9e9CNhXx0gj1ZVtZNfxhlgIWh6D_ZWsry,Good,5,0,,2022-03-26 05:26:36,,
gp:AOqpTOGpdTcDQfrf-mUhB1q4VlBzEA_csT4dH77odnEaXRVbqsrJsSQAKbNzqoMDO_qnn_-lb4Xl_1ffYFy-u8A,Uzair Khan,https://play-lh.googleusercontent.com/a/AATXAJzYX778qbiWVLopymRlQDsUi1l9tNJjIv3mzjAC=mo,I have no idea how make Netflix account but I really like this appp,2,0,,2022-03-26 05:26:26,,
gp:AOqpTOFqpR7lDceV1x9Oiq2b5rrtuvBK9hxcdh9zq0Y3OjZZusCJdxvBKTLD1etZUEEsLM_OIcJg6oEtifaF3P0,SHSHINOOR AKTER,https://play-lh.googleusercontent.com/a-/AOh14Gj4x8povp7uhBUup14ZT5h3AOpDRAAZTx_9DcSe8A,Good app,5,0,8.22.1 build 22 40193,2022-03-26 05:16:16,,
gp:AOqpTOHLmO_DhQ0Pxrp_vm9V6rrpNl2FTwitmjGre5Nv-WvwrDlzVrRLAFiOXdCvVQTAl9-TeeCW1H759XUfsig,EKENE EZEANI,https://play-lh.googleusercontent.com/a/AATXAJxRIOy9_WCYsFIJcu8CT-f3nxPXwSpIViHOEJEi=mo,Nice,4,0,8.7.0 build 9 40060,2022-03-26 05:11:48,,
gp:AOqpTOHAyUBE2THZk3GUzpq6X4SqQymiAI3LPax-TyTH9z2ozkjSu6FOfLRC01JDFzGikCKvUxkhGaZfF_Wk4s0,Andryanto Purwonegoro,https://play-lh.googleusercontent.com/a/AATXAJxdCiTv12tmsm1b9PD-JgiSHRRAMsrSNTe-rbAA=mo,Hello Netflix please ASAP to fix glitch (picture stop sound keep continue) my device POCO X3 GT,3,0,8.22.1 build 22 40193,2022-03-26 05:09:04,,
gp:AOqpTOGBZBZI3ZilRxtLETYNvqrsF518cBtPdodjPWnvf2JeiVbBX0ghmjOwCLrw1sAlDttcCKn0UIGdRQ6afSQ,Joseph Okwechime,https://play-lh.googleusercontent.com/a/AATXAJwHuJZh0n0KBOYOgRKTRtVYY9O3o_7ha2cahR3t=mo,Nice video quality you can't complain about.,5,0,8.22.1 build 22 40193,2022-03-26 04:50:06,,
gp:AOqpTOHsSB3HRYCSK2-qJg336_thQjXH5-kB6XJUs0UtTVuJq3Y3UVbyY4FY7sGE2j2xGLdL9WgmtfLY7lMKj7I,Maisarah,https://play-lh.googleusercontent.com/a/AATXAJwC9zrGedc1GlO5EHidf-WQ6SGHX-mQjyZRYqnHRA=mo,Great movies,5,0,8.22.1 build 22 40193,2022-03-26 04:46:44,,
gp:AOqpTOHMnjqR6lVyxrp1gGT9XzEPByLc3PhXq0rywgwAg4M6OUy-mZI5JAotzXngAnKOtXd5yOh3sEw_nmNjNFE,Mikail Khan,https://play-lh.googleusercontent.com/a-/AOh14GguDfOhy4V0iTEnD3fvnbUjqVVegx_7-fbH7ORN,I love all the graphics and all ur movies,5,0,8.11.1 build 12 40101,2022-03-26 04:44:56,,
gp:AOqpTOGu-cexCj22j2-Gjixg3u9IS6Yg1bYbpnDhYj7RJCv4f-ZZ6Zmx_ctx4mTtg5lKTLjXdTztmRoDg4unW4s,Steve Lutz,https://play-lh.googleusercontent.com/a-/AOh14GgRGL4gCMSdv8zFCb-AwrtdhtMrD_7NjEzceuVK,great! happy- happy!😁,5,0,8.22.1 build 22 40193,2022-03-26 04:44:52,,
gp:AOqpTOFK_HklPweecsFjJRdveyNg9R7oMR0K1PGEzHStcIIRNN3pGBMbxlIYTA8sKMpgP5fxs2AuHymNDVcTrDA,ron harrington,https://play-lh.googleusercontent.com/a-/AOh14Gjm0O4DGuzhpyDotzMv6cZRqAMxwZvoMSlILNjaGQ,it's a great app,5,0,8.22.1 build 22 40193,2022-03-26 04:34:40,,
gp:AOqpTOG2YPw-d3ukDtYWFYqe2WBtaUV4Eny8rEj4hgYOiAnZcdbh7P4w6dKMftLu-1AMvmnXv3xyPyIqN0vRFZ8,Osama B 13 njau,https://play-lh.googleusercontent.com/a-/AOh14GiGcYpZhyNvtcn4eahtp-n9ExxT5mFRe1fNay9QbA,Good,5,0,8.1.0 build 9 40014,2022-03-26 04:31:33,,
gp:AOqpTOEd_iOKjW1eL64CSm4ZC81GH2l8A0I4oEhQ8Uu9mPDiLafCNQo_AK9H1jShaeQ_RZtZxBJgks6JYDKRZGQ,Muskan Thakur,https://play-lh.googleusercontent.com/a-/AOh14Gh7VuLlLt50HqMABa979UphDQMRFP_HOWNzCNum2w,"Rest things like video quality and all other related things are better. But to be honest, I have suggestions like problem that They have given two options for membership ""Manually"" (whenever you wanna subscribe the premium or anything) or ""Auto-pay"" (which i don't like at all) and FOR sure, I want manual membership that Whenever i want , i can subscribe the membership. So, please I want this kind of features.",4,0,,2022-03-26 04:28:14,,
gp:AOqpTOFxmZms7rk06f-CK_--81dwWNnoWhKgGr-QhI6zqlGIm73BcfovT412BKLquWfd3h3UG_yIdTJlz74dv0Q,akinsola akinyinka,https://play-lh.googleusercontent.com/a/AATXAJw5c85F8Rl0todqO6AFY8QpECiYE2fUNk-6Bueo=mo,The application is good and easy to use,3,0,,2022-03-26 04:25:21,,
gp:AOqpTOEZeuroE6dS2hMtIxaFUJEmt_DOAnUodXrPHolXAsXMV-NqNJoA-BdKeMSdcpFFdXzFl-_mySq03tgxOAI,"Manthan Rajpoot 6075,7B",https://play-lh.googleusercontent.com/a-/AOh14GgFkvw_m5qiSFXrEum5pRcEJi3ihifG_TZHPbSLnA,Its help me to timepass. Thank Netflix 💖,5,0,,2022-03-26 04:15:43,,
gp:AOqpTOEloo3lfJ4CGY_uTJ0xsqLWjAUuaaAwMq-E0VTUMla8RYtBWaNVv4hoDRM5O5PggMUOvl8wRwmA0zw74kQ,Megan Pillay,https://play-lh.googleusercontent.com/a/AATXAJzJLmcHCarePiKrNwaZLMZQfaA-KOMjtquW6N4a=mo,I love this app my whole family uses it and it has so good quality this app is a light saver,5,0,8.22.1 build 22 40193,2022-03-26 04:04:20,,
gp:AOqpTOGu9eFD91jqohJAxBGKRuK3v-MvDoGP5ME05ISaDQokTnYUsQ8b5rWUTP8OXxVjRYAIniI9tPDnvVZV4qQ,Ludae Keleimae,https://play-lh.googleusercontent.com/a-/AOh14GjwoRNNqWLaSmKYUFN2_7-TuxGTsZbj8WH1zZt9mA,Excellent,5,0,8.21.1 build 12 40185,2022-03-26 03:57:44,,
gp:AOqpTOFr534JZ0vSnGoW7gQckS2QhFRwjk7zaUhFscA4F1gazqx6z8N-cJYIa5zVe-VfClpNACLSrSyMxMH-7c0,Mera Feagaimaalii,https://play-lh.googleusercontent.com/a/AATXAJztkBqEDdhsA9O3gUdAZ2KyJTgUyjdx22GYIHGu=mo,I love it cause I love movies,5,0,8.22.1 build 22 40193,2022-03-26 03:54:44,,
gp:AOqpTOFWSPsnHcSB-xfofnto6o6l4lt7uWQZTgpNTJZr-xBZO3L5XL-RIpzL55SIsiJsa4NBVth-tviKnFIw_XA,Gaming with Rahul,https://play-lh.googleusercontent.com/a-/AOh14Gj102qQCCt18najYhNxZkZ-Kln5SJkYw50IzkeXAw,"Movies and series Cast system can be improved, Show names with photos and Instead of preview there should be trailer which is not available for many movies and series but it's available on YouTube, It's should be also available on Netflix",4,0,8.20.0 build 12 40171,2022-03-26 03:53:18,,
gp:AOqpTOEwXm99u7oIkC0igbmepFsBzkWo4etK-W84SLzt04YVC_UUEVzZW0mFlLrxN9d2dc2g-BBgRTy5YQBWaoo,Ashley Harris,https://play-lh.googleusercontent.com/a/AATXAJypGoeF67YeluDFDIgNt03TNTTC0BZvM00KuDBV=mo,Very good app.... only problem is it doesn't have many of my favourite movies/shows,4,0,8.11.1 build 12 40101,2022-03-26 03:45:50,,
gp:AOqpTOEb6AZOK6Umfa24yUNzsOTY-izgQRtLkodEF-awvrBAKSr-5i-oGVHd4w-QULsBk2A-Tp_9htXpd0TwKHg,Melvin Doe,https://play-lh.googleusercontent.com/a/AATXAJx-8x1yjQfjNmYKO5YZBZKKTaUvqEBUWREN0r-_=mo,"Sure, it is very relaxing to know you are in the right place for all your favourite films",5,0,8.16.0 build 6 40141,2022-03-26 03:33:17,,
